F3,FZ,F4,FCZ,C3,Cz,C4,P3,Pz,P4,PO7,POz,PO8,O1,Oz,O2,LABEL,
187500,187500,187500,103513.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21690,
187500,187500,187500,102877.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21691,
187500,187500,187500,102276,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21692,
187500,187500,187500,101887.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21693,
187500,187500,187500,101985.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21694,
187500,187500,187500,102541,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21695,
187500,187500,187500,103145.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21696,
187500,187500,187500,103382.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21697,
187500,187500,187500,104490.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21698,
187500,187500,187500,105416.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21699,
187500,187500,187500,106917.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21700,
187500,187500,187500,107942.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21701,
187500,187500,187500,108814.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21702,
160478.3,159918.7,160636.6,83112.01,160261.5,159722.2,160311.5,159843.2,0,0,0,0,0,0,0,0,0,21703,
-109481.7,-110302.2,-109388.9,-28208.35,-109932.9,-110885.1,-109847.2,-110736.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21704,
-187500,-187500,-187500,-61502.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21705,
-187500,-187500,-187500,-62881.94,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21706,
-187500,-187500,-187500,-64289.7,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21707,
-187500,-187500,-187500,-65461.46,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21708,
-187500,-187500,-187500,-66257.19,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21709,
-187500,-187500,-187500,-67743.11,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21710,
-187500,-187500,-187500,-68837.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21711,
-187500,-187500,-187500,-69682.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21712,
-187500,-187500,-187500,-70261.97,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21713,
-187500,-187500,-187500,-70323.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21714,
-187500,-187500,-187500,-69896.25,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21715,
-187500,-187500,-187500,-69367.01,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21716,
-187500,-187500,-187500,-69192.55,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21717,
-187500,-187500,-187500,-68160.35,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21718,
-157734.6,-157354.3,-157979.3,-40945.58,-157635.2,-157165.5,-157603.7,-157245.3,0,0,0,0,0,0,0,0,0,21719,
113407.9,113958.3,113220,71154.39,113648.2,114508,113623.4,114301,0,0,0,0,0,0,0,0,0,21720,
187500,187500,187500,105769.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21721,
187500,187500,187500,107729.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21722,
187500,187500,187500,108604.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21723,
187500,187500,187500,108797,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21724,
187500,187500,187500,108752.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21725,
187500,187500,187500,108519.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21726,
187500,187500,187500,107516.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21727,
187500,187500,187500,106543.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21728,
187500,187500,187500,105919.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21729,
187500,187500,187500,104593.6,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21730,
187500,187500,187500,103576.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21731,
187500,187500,187500,102780.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21732,
187500,187500,187500,102268,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21733,
187500,187500,187500,102250.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21734,
160155.1,159592.6,160324.5,76495.18,159942.3,159416.4,159993,159530.4,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21735,
-109849.1,-110675.7,-109745.5,-34247.99,-110301.1,-111236,-110209.6,-111075.1,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21736,
-187500,-187500,-187500,-67208.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21737,
-187500,-187500,-187500,-67212.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21738,
-187500,-187500,-187500,-66651.38,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21739,
-187500,-187500,-187500,-65395.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21740,
-187500,-187500,-187500,-64447.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21741,
-187500,-187500,-187500,-63710.68,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21742,
-187500,-187500,-187500,-63189.9,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21743,
-187500,-187500,-187500,-63198.3,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21744,
-187500,-187500,-187500,-63399.81,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21745,
-187500,-187500,-187500,-63695.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21746,
-187500,-187500,-187500,-64769.12,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21747,
-187500,-187500,-187500,-65853.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21748,
-187500,-187500,-187500,-66544.79,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21749,
-187500,-187500,-187500,-67902.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21750,
-157940.1,-157548.9,-158180.2,-42653.5,-157836,-157375.1,-157802.7,-157451.5,0,0,0,0,0,0,0,0,0,21751,
113055.9,113624.3,112874.8,67181.05,113306.3,114153.9,113282.4,113945,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21752,
187500,187500,187500,100163,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21753,
187500,187500,187500,101227.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21754,
187500,187500,187500,101961.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21755,
187500,187500,187500,102760.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21756,
187500,187500,187500,103058.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21757,
187500,187500,187500,104125.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21758,
187500,187500,187500,105093.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21759,
187500,187500,187500,106536.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21760,
187500,187500,187500,107689.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21761,
187500,187500,187500,108560.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21762,
187500,187500,187500,109197.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21763,
187500,187500,187500,109269.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21764,
187500,187500,187500,109103.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21765,
187500,187500,187500,108894.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21766,
160270.9,159712.5,160443.2,81708.1,160056.9,159542.9,160114.4,159663.2,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21767,
-109753.6,-110572,-109640.6,-30667.58,-110203.1,-111115.4,-110103.4,-110958.9,0,0,0,0,0,0,0,0,0,21768,
-187500,-187500,-187500,-64448.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21769,
-187500,-187500,-187500,-66772.84,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21770,
-187500,-187500,-187500,-68254.8,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21771,
-187500,-187500,-187500,-69256.57,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21772,
-187500,-187500,-187500,-69984.12,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21773,
-187500,-187500,-187500,-70137.47,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21774,
-187500,-187500,-187500,-69841.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21775,
-187500,-187500,-187500,-69266.31,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21776,
-187500,-187500,-187500,-69128.56,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21777,
-187500,-187500,-187500,-68251.77,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21778,
-187500,-187500,-187500,-67362.05,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21779,
-187500,-187500,-187500,-66013.64,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21780,
-187500,-187500,-187500,-64872.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21781,
-187500,-187500,-187500,-64071.28,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21782,
-157585.8,-157201.7,-157829.3,-37130.47,-157483.8,-157029.7,-157452.9,-157103.8,0,0,0,0,0,0,0,0,0,21783,
113461,114016.2,113277.7,73572.66,113703.3,114540.9,113679,114343.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21784,
187500,187500,187500,106976.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21785,
187500,187500,187500,107906.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21786,
187500,187500,187500,107281,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21787,
187500,187500,187500,106360.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21788,
187500,187500,187500,105802.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21789,
187500,187500,187500,104644.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21790,
187500,187500,187500,103555.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21791,
187500,187500,187500,102818,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21792,
187500,187500,187500,102224.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21793,
187500,187500,187500,102145,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21794,
187500,187500,187500,102516.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21795,
187500,187500,187500,103197.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21796,
187500,187500,187500,103431.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21797,
187500,187500,187500,104329.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21798,
160303.2,159761.2,160459.3,79036.23,160099.4,159581.3,160153.3,159697.3,0,0,0,0,0,0,0,0,0,21799,
-109588.7,-110382.6,-109505.4,-30996.53,-110023.5,-110945.6,-109928.9,-110790.9,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21800,
-187500,-187500,-187500,-62946.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21801,
-187500,-187500,-187500,-63116.27,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21802,
-187500,-187500,-187500,-62806.99,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21803,
-187500,-187500,-187500,-62886.01,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21804,
-187500,-187500,-187500,-63153.78,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21805,
-187500,-187500,-187500,-63410.85,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21806,
-187500,-187500,-187500,-64385.65,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21807,
-187500,-187500,-187500,-65565.63,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21808,
-187500,-187500,-187500,-66305.65,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21809,
-187500,-187500,-187500,-67556,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21810,
-187500,-187500,-187500,-68777.93,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21811,
-187500,-187500,-187500,-69589.2,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21812,
-187500,-187500,-187500,-70251.71,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21813,
-187500,-187500,-187500,-70399.21,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21814,
-157917.6,-157534.9,-158152,-43794.91,-157820.2,-157362.9,-157787.6,-157441.3,0,0,0,0,0,0,0,0,0,21815,
113147.1,113702.7,112974.3,67458.66,113387.4,114229.7,113362.4,114018.1,0,0,0,0,0,0,0,0,0,21816,
187500,187500,187500,101213.8,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21817,
187500,187500,187500,103153.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21818,
187500,187500,187500,104464.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21819,
187500,187500,187500,105929.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21820,
187500,187500,187500,107285.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21821,
187500,187500,187500,108243.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21822,
187500,187500,187500,108994.5,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21823,
187500,187500,187500,109167.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21824,
187500,187500,187500,109070.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21825,
187500,187500,187500,108942.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21826,
187500,187500,187500,108097.9,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21827,
187500,187500,187500,106983.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21828,
187500,187500,187500,106288.2,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21829,
187500,187500,187500,105130.4,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21830,
160085.6,159519.3,160250.9,77691.8,159879.1,159352.6,159932.1,159464.8,0,0,0,0,0,0,0,0,0,21831,
-109967.4,-110799.9,-109869,-34455.88,-110409.8,-111345.1,-110314.3,-111186,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21832,
-187500,-187500,-187500,-68240.75,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21833,
-187500,-187500,-187500,-69413.59,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21834,
-187500,-187500,-187500,-69486.19,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21835,
-187500,-187500,-187500,-69044.72,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21836,
-187500,-187500,-187500,-68930.43,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21837,
-187500,-187500,-187500,-68232.08,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21838,
-187500,-187500,-187500,-67316.32,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21839,
-187500,-187500,-187500,-66147.51,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21840,
-187500,-187500,-187500,-64905.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21841,
-187500,-187500,-187500,-64092.89,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21842,
-187500,-187500,-187500,-63413.82,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21843,
-187500,-187500,-187500,-63283.76,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21844,
-187500,-187500,-187500,-63476.09,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21845,
-187500,-187500,-187500,-63669.73,-187500,-187500,-187500,-187500,0,0,0,0,0,0,0,0,0,21846,
-157736.2,-157349.3,-157978.6,-38198.62,-157634.8,-157159.2,-157603.7,-157237.2,0,0,0,0,0,0,0,0,0,21847,
113263,113824.7,113082.1,71316.37,113507.4,114377.4,113481.9,114170,0,0,0,0,0,0,0,0,0,21848,
187500,187500,187500,104185.1,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21849,
187500,187500,187500,104207,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21850,
187500,187500,187500,103270.3,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21851,
187500,187500,187500,102614.7,187500,187500,187500,187500,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,-0.02235174,0,21852,
